117.073880,36.677959
117.066353,36.665924
116.856133,36.566556
117.222492,36.656217
117.136189,36.678131
116.994364,36.661199
116.957843,36.668737
117.218934,36.669348
117.086720,36.672099
117.059469,36.682459
117.255021,36.664753
117.066685,36.736346
117.282480,36.733018
117.160911,36.688111
117.086580,36.646979
117.018582,36.659001
116.964133,36.697244
117.015180,36.668393
117.126176,36.674109
116.919894,36.634294
117.135000,36.695008
117.034309,36.659803
116.918474,36.611095
117.510913,36.694088
117.048706,36.665912
117.006674,36.687017
117.008731,36.616312
116.919425,36.633921
117.091900,36.687070
117.135008,36.695008
116.997678,36.662145
116.925415,36.725981
117.466491,36.899205
116.934050,36.625481
117.006697,36.682441
117.047634,36.665936
116.971350,36.650174
117.053469,36.682096
116.917056,36.637183
117.039829,36.643576
117.056830,36.666749
116.756904,36.568365
117.046397,36.742227
117.040143,36.678497
116.986110,36.678535
116.710913,36.511925
117.117424,36.726486
116.984280,36.682756
117.138717,36.660739
117.263929,36.755316
117.005377,36.691940
116.806946,36.602059
117.017569,36.663669
117.115752,36.736649
117.001335,36.689886
116.946194,36.710989
117.042328,36.709150
117.015638,36.658618
116.818027,36.615239
116.994933,36.716707
117.008712,36.661338
117.007401,36.661220
116.949123,36.693954
117.034864,36.645408
116.982394,36.631259
116.947291,36.709697
117.055642,36.678329
117.076544,36.694606
116.991034,36.658088
117.088805,36.728029
116.994898,36.677268
116.996896,36.660356
117.026841,36.665866
117.112334,36.687426
116.737270,36.566377
117.152111,36.728419
117.268103,36.755387
117.501979,36.702904
117.091194,36.686072
117.056804,36.667142
116.998046,36.658848
117.134620,36.679407
116.942402,36.597586
116.971972,36.719292
117.204155,36.443234
117.043822,36.696090
117.014262,36.647745
117.408754,36.692171
116.961444,36.692427
116.935193,36.592628
117.128056,36.679335
116.958094,36.672136
117.113861,36.674431
117.071707,36.665711
116.952396,36.686369
117.026641,36.664323
117.157631,36.707750
116.979310,36.613190
117.034346,36.773876
117.208664,36.675572
116.819337,36.554978
117.065328,36.662682
117.321868,36.673000
117.027306,36.659300
117.092493,36.720617
117.012488,36.651358
117.069617,36.700872
117.088542,36.664278
117.045614,36.665949
117.029887,36.659614
117.028101,36.659944
117.036283,36.66696
117.124805,36.677932
116.99688,36.660219
117.018656,36.64162
117.026528,36.63483
117.027494,36.661519
116.994836,36.667265
116.994835,36.694854
117.030426,36.660609
117.124886,36.653491
116.982675,36.636171
117.074199,36.674538
117.025963,36.658498
116.977725,36.696573
117.040452,36.662091
117.014065,36.672514
116.97223,36.649358
116.988772,36.678435
116.99231,36.665283
117.036901,36.659948
117.029549,36.654149
117.045202,36.67069
117.061035,36.683094
116.984403,36.648274
116.978112,36.675673
116.997046,36.667224
117.000578,36.615146
116.803295,36.541128
116.993407,36.666847
116.999866,36.662539
117.001181,36.667885
117.005775,36.610238
116.992777,36.667246
117.016027,36.675355
117.259572,36.63057
116.942379,36.650093
117.067323,36.651503
117.056328,36.650382
117.531547,36.700053
116.772128,36.561203
117.070155,36.684727
117.122941,36.688549
117.001831,36.661191
117.060896,36.656837
116.996733,36.671809
116.950669,36.664839
116.998668,36.637102
117.083392,36.67293
117.097839,36.663603
116.992268,36.665790
117.208982,36.845082
116.993333,36.704578
117.074222,36.675782
117.025577,36.664508
117.137431,36.672865
117.040343,36.687846
117.026477,36.666599
117.145525,36.693202
117.016927,36.68596
117.022112,36.640787
117.016689,36.665329
116.959969,36.649707
117.056382,36.668116
117.035972,36.660976
116.990205,36.649184
117.032287,36.649355
117.537666,36.675703
117.048728,36.660331
116.991633,36.670518
117.003932,36.609297
117.010963,36.664394
116.951033,36.664314
117.073283,36.659542
117.041921,36.649255
117.293516,36.694798
117.527776,36.725002
116.973496,36.661247
117.046672,36.654286
117.053402,36.694079
117.207924,36.857597
117.028726,36.667970
116.991116,36.667087
117.044711,36.688744
117.010042,36.628187
116.983433,36.658594
116.933325,36.698328
117.055203,36.654356
117.209359,36.854948
117.027107,36.659639
117.000785,36.621103
117.061913,36.709756
117.055158,36.654374
117.067571,36.680427
117.082606,36.651145
117.015538,36.674075
116.963381,36.657051
117.529419,36.692253
116.981419,36.660763
116.992692,36.666336
116.9596,36.643636
117.158476,36.721052
117.175243,36.718203
117.038783,36.65663
117.060266,36.701325
117.076326,36.649777
117.058264,36.648531
117.529401,36.686313
117.212089,36.859308
116.978533,36.656128
117.000429,36.662310
117.066088,36.690945
117.045882,36.675912
116.998450,36.635126
117.027933,36.635494
116.999528,36.663576
117.019854,36.619852
116.989262,36.663982
116.991062,36.642012
116.999165,36.656611
117.031220,36.665390
116.929419,36.650748
117.027016,36.692137
117.005368,36.685955
117.030465,36.686355
117.05624,36.652028
117.069299,36.644795
117.002213,36.694025
117.008949,36.66793
117.032031,36.684274
117.040503,36.720125
116.755441,36.556928
117.055556,36.670982
117.136665,36.673347
117.030612,36.666234
117.009118,36.65687
116.994895,36.624907
117.095628,36.663432
117.067785,36.672363
116.905819,36.71937
117.019482,36.663311
117.009478,36.625576
117.073154,36.656375
117.037216,36.468806
116.459377,36.288372
117.181388,36.975051
116.996343,36.646110
117.000826,36.666384
116.986222,36.711289
117.076572,36.643448
116.957513,36.668314
117.541778,36.693077
117.046039,36.660752
117.505667,36.692811
116.998991,36.665862
117.236819,36.642046
117.109550,36.693550
117.027963,36.636551
117.012303,36.635044
116.978828,36.652030
117.158245,36.697008
117.037782,36.687844
116.817070,36.556828
116.877613,36.654064
117.035321,36.673402
117.177104,36.667854
116.895882,36.670559
117.003850,36.665721
117.128804,36.689931
117.133908,36.660041
117.021621,36.656767
117.020373,36.662751
117.042417,36.694314
117.125863,36.661304
117.143455,36.685987
117.134882,36.668024
117.109856,36.696478
116.99061,36.686294
116.963639,36.649072
117.028561,36.668154
117.068111,36.643903
117.007140,36.645156
117.054995,36.639147
117.036443,36.666054
117.000197,36.704504
117.061037,36.684298
117.061099,36.711278
117.055375,36.681364
117.308048,36.680013
117.048769,36.65464
117.564902,36.685936
117.016025,36.656294
117.009777,36.684944
116.993272,36.711767
116.952161,36.667268
117.118337,36.661744
117.532656,36.714394
116.957591,36.619797
116.996852,36.673361
117.000877,36.625237
117.049411,36.690906
117.055775,36.666547
117.115668,36.717857
116.959175,36.649444
116.984158,36.649333
117.027462,36.661383
117.050840,36.692281
117.006240,36.684039
116.998335,36.677758
117.152266,36.696865
116.996376,36.662722
117.074516,36.686239
117.005278,36.693852
117.031151,36.664552
116.992372,36.666762
117.064707,36.647592
116.955952,36.667629
116.965764,36.648536
117.041011,36.676328
116.782240,36.556419
116.998494,36.668021
116.994859,36.677419
116.998454,36.634494
117.024550,36.499060
117.047665,36.676839
116.975565,36.660063
116.971797,36.632758
117.065019,36.664083
117.061812,36.679453
116.992056,36.669739
117.006806,36.684787
117.060982,36.684243
