117.071318,36.674516
116.970666,36.618776
117.008272,36.674207
117.043414,36.669679
116.9942,36.713669
116.922946,36.655749
117.213226,36.85175
116.991735,36.672431
117.125021,36.696084
116.903584,36.652513
116.990298,36.653963
117.245598,36.752457
117.041411,36.671911
117.013961,36.688217
117.192389,36.719633
117.184191,36.652135
116.967044,36.674538
117.161665,36.670475
116.447597,36.274046
117.075654,36.670221
117.016858,36.619653
117.061387,36.688346
116.990367,36.655266
116.99275,36.6696
117.078548,36.677431
117.113235,36.699193
117.048958,36.673295
117.174158,37.02597
116.975008,36.663578
117.057389,36.697144
116.931369,36.662316
116.902996,36.628731
117.015547,36.650676
117.062285,36.673129
117.131944,36.725715
117.10209,36.687668
117.079395,36.6778
117.554102,36.693707
117.129598,36.700541
117.074648,36.687356
116.965874,36.681948
117.045336,36.694194
117.042105,36.782091
117.090974,36.696152
116.973936,36.654045
117.190658,36.715563
117.005049,36.638756
117.00968,36.638211
117.048945,36.655842
117.16207,36.705379
117.220329,36.857744
117.000891,36.674222
116.990776,36.634446
116.993495,36.726103
117.013361,36.650741
117.102882,36.762832
117.12192,36.680238
117.537359,36.693163
116.963002,36.633736
116.975591,36.67536
117.040818,36.672949
117.077832,36.663987
117.169944,36.712861
117.131761,36.659929
116.976074,36.691016
117.133413,36.661368
116.956626,36.665285
117.015587,36.673228
116.983074,36.653522
117.130774,36.644516
116.991026,36.687318
117.147808,36.670051
117.094301,36.65603
117.129803,36.693599
116.735676,36.487605
117.039192,36.665424
117.53502,36.723582
117.005868,36.659133
117.114275,36.684338
117.056351,36.668107
117.15536,36.690039
117.211765,36.853875
117.016016,36.689649
117.181566,36.675837
116.975967,36.668069
117.017796,36.592954
117.062671,36.670315
117.212697,36.86349
117.062282,36.681713
116.907236,36.591347
116.844464,36.639647
116.992985,36.706273
117.210738,36.650548
117.000696,36.665766
117.115599,36.704022
116.768292,36.571153
117.058943,36.689062
117.104885,36.74356
116.9599,36.681306
117.019115,36.676592
117.522772,36.73261
117.071306,36.666528
117.115517,36.698701
117.147903,36.695735
117.018833,36.67615
116.986569,36.649041
117.161677,36.723025
117.141353,36.656132
117.138736,36.727076
117.011678,36.621512
117.002297,36.698056
117.071064,36.692467
116.955946,36.671772
116.819221,36.61552
117.22663,36.682305
117.02864,36.48994
116.97851,36.680302
117.017968,36.670592
117.535005,36.730713
117.03834,36.786206
117.158669,37.334033
116.472319,36.28643
117.039967,36.603526
116.820304,36.574903
117.013312,36.622321
117.1142,37.195274
117.06204,36.66137
116.985417,36.659132
116.949454,36.688955
116.979408,36.703778
117.180796,36.652228
116.992209,36.684435
117.042998,36.647102
116.946396,36.663292
117.214136,36.805699
117.008202,36.693433
116.991831,36.369135
117.019578,36.706045
117.14301,36.692221
117.019415,36.638048
117.06961,36.663594
117.001963,36.665953
116.992406,36.637607
117.252113,36.763731
117.592296,36.68472
117.211801,36.828122
116.871922,36.57124
117.476334,36.627568
116.28802,36.180225
117.074354,36.686471
117.078787,36.666527
117.008091,36.693452
117.531679,36.674078
116.446723,36.28012
117.165724,37.303023
117.020583,36.671507
117.541424,36.769786
117.118651,36.839512
116.973956,36.693017
117.637779,36.675532
116.88551,36.654738
116.948112,36.683651
117.641138,36.712201
117.092039,36.686583
117.479175,36.73764
117.530561,36.723175
116.607586,36.378265
117.097139,36.719779
117.103491,36.701802
116.468876,36.288364
116.9908,36.697718
117.572194,36.72417
116.769279,36.561822
116.932743,36.662503
117.073095,36.670305
117.540644,36.714471
116.753069,36.558174
116.995808,36.701864
117.276431,37.295104
117.556059,36.724542
117.223549,36.760713
116.971262,36.653893
117.469641,36.735822
117.065297,36.656552
117.101709,36.656158
117.110645,37.195975
116.998048,36.705027
116.461373,36.124384
117.165249,37.325706
117.054469,36.690491
117.071985,36.67635
117.032904,36.504533
117.301174,36.799168
116.972683,36.692973
117.166006,37.318081
117.029569,36.787853
116.958613,36.679428
116.463366,36.296608
116.963456,36.653013
117.165494,37.304437
116.995588,36.672864
117.300632,36.799081
117.210554,36.67339
117.014994,36.609006
116.977597,36.679267
117.013464,36.703546
117.093805,36.66599
117.135985,36.934661
116.753671,36.560252
117.073348,36.669892
116.964212,36.626091
117.017714,36.665831
117.221344,36.728759
116.961434,36.670388
117.046734,36.656146
116.842024,36.638684
116.992719,36.664236
116.996226,36.664897
117.003819,36.642563
117.209043,36.650305
117.555143,36.702218
117.000986,36.66819
117.07551,36.670221
116.947627,36.653626
117.046037,36.981828
117.080602,36.675565
117.090078,36.699148
117.041473,36.642947
117.098829,36.739146
117.513416,36.946514
117.164685,36.416725
117.011913,36.834563
116.806995,36.604238
117.040221,36.784734
117.01641,36.691884
116.932102,36.662497
116.79938,36.59582
117.05296,36.677541
116.954788,36.710836
117.221269,36.983056
117.124916,36.50152
117.151924,36.725973
117.129174,37.194431
117.200098,36.826937
117.54245,36.967627
117.087673,36.719729
116.823769,36.565593
117.428985,36.690366
117.59727,36.665403
116.405465,36.282182
117.216275,37.236048
117.286656,36.665344
117.260475,36.734151
117.185687,36.651147
117.465805,36.669636
116.966042,36.979969
117.020291,36.632158
116.458979,36.113735
117.010659,36.624502
117.256313,37.347147
117.555695,36.721934
117.555684,36.722204
117.551221,36.705302
117.545574,36.719836
117.472191,36.73791
117.469955,36.738094
117.466025,36.733802
117.44899,36.738198
117.450971,36.677474
117.526963,36.61135
117.528292,36.613226
117.52956,36.60778
117.468886,36.635597
117.294838,37.111096
117.281276,37.107592
117.172836,37.263258
117.305333,36.985431
117.21879,36.986991
117.211203,36.979376
117.141988,36.960488
117.159417,37.326847
117.159143,37.335963
117.159986,37.304062
117.060508,37.406148
117.518951,36.885632
117.519022,36.885832
117.510498,36.894922
117.518971,36.8861
117.510636,36.896018
117.519363,36.8882
117.561873,36.864528
117.521997,36.864117
117.479241,36.891272
117.51735,36.820518
117.536398,36.783016
117.560237,36.740703
117.540832,36.77022
117.692365,36.690888
117.655817,36.706857
117.670862,36.694208
117.113778,36.961296
117.385323,36.782854
117.356599,36.741681
117.301236,36.799806
117.300913,36.798242
117.297892,36.739989
117.246338,36.761377
117.246666,36.763547
117.206082,36.912434
117.118287,36.842613
117.221142,36.760461
117.216071,36.756327
117.086452,36.800253
117.087233,36.800801
117.104741,36.743998
117.346825,36.701027
117.388461,36.690958
117.303761,36.67265
117.23967,36.731802
117.113352,36.723832
117.099944,36.708618
117.074833,36.664882
117.071592,36.659462
117.095244,36.658938
117.076498,36.674262
117.092664,36.688714
117.091967,36.691821
117.071318,36.673957
117.079236,36.687762
117.231132,36.638757
117.022945,36.898768
117.043566,36.787746
117.040889,36.781464
117.055173,36.712438
117.040641,36.727578
117.057501,36.705162
117.057939,36.714119
117.028056,36.703713
117.066679,36.695415
117.031065,36.721406
117.018924,36.675734
116.994183,36.664973
117.018894,36.675295
117.011825,36.690279
116.979912,36.707295
116.961292,36.721577
116.960096,36.678528
116.961541,36.672618
116.946531,36.65376
116.972007,36.674433
116.963645,36.659561
116.951255,36.667588
116.967337,36.653529
116.966025,36.691021
116.956083,36.669049
117.058778,36.644053
117.058794,36.649912
117.008255,36.627935
116.995784,36.645454
117.010031,36.636697
117.050457,36.702358
117.030565,36.697107
117.002193,36.697707
117.02305,36.698789
117.025401,36.698194
116.999261,36.723036
117.002324,36.728294
117.012829,36.700075
117.063977,36.690493
117.060005,36.687158
117.05006,36.680267
117.068283,36.685425
117.065646,36.692135
117.030458,36.663958
117.054492,36.685153
116.992687,36.667614
117.00593,36.677228
116.996181,36.665309
117.000139,36.686678
116.988398,36.682571
117.091962,36.730397
117.270595,36.735472
117.509941,36.820474
117.162516,37.31725
117.045067,36.672932
117.177879,36.976099
117.150869,37.279936
116.323045,36.195842
117.702097,36.670255
116.997753,36.672611
116.769279,36.561822
117.237711,36.73804
116.99663,36.671767
116.967612,36.688575
117.058903,36.710106
117.067107,36.746914
116.964065,36.98487
117.099829,36.834228
117.093301,36.663222
116.544749,36.342064
117.071218,36.664438
117.009534,36.663426
117.052861,36.65605
117.018854,36.676454
117.071552,36.658252
117.075504,36.669674
116.999892,36.668669
117.06395,36.675388
117.078194,36.706075
117.059608,36.659094
116.986738,36.682107
116.987864,36.65997
117.535604,36.657976
116.967421,36.6565
117.04785,36.650753
117.02061,36.498001
117.153024,36.690183
116.982549,36.662872
117.21373,36.802248
116.99769,36.697287
117.067454,36.678634
116.979993,36.619508
117.077171,36.649691
117.191719,36.688683
117.093468,36.670152
117.048429,36.660569
117.0288,36.631329
116.803804,36.543187
116.840815,36.55358
116.818201,36.563779
117.245428,36.677885
117.27638,36.737407
116.807975,36.56522
117.056864,36.605937
117.379304,36.680608
116.830868,36.561545
117.363798,36.680236
117.200006,36.689995
117.035626,36.65642
117.075182,36.693051
116.8319,36.528286
117.023178,36.661094
117.518228,36.666017
116.979421,36.683931
117.100424,36.700785
116.842861,36.558842
117.077351,36.667091
117.245628,36.754597
116.977306,36.654476
116.793251,36.537421
117.044415,36.673868
117.14661,36.67311
117.040645,36.674072
116.969926,36.636795
116.973222,36.663001
117.203747,36.806083
116.9791,36.653737
117.011326,36.609949
116.986443,36.640562
116.961832,36.650267
117.077365,36.678896
117.508934,36.67225
117.03601,36.66308
117.216588,36.992146
117.037099,36.709304
117.155968,36.698247
117.011653,36.657469
116.995658,36.654571
116.897104,36.588442
117.189744,36.981638
